ticket_id,subject,description,category,priority,status,created_at,updated_at,resolved_at,resolution_hours,assigned_agent,department,resolution_notes,satisfaction_score,first_response_hours,escalated,sla_breached,tenant_id
TKT-12244,Offboarding checklist,User reported: Offboarding checklist. Department: IT. Impact: Multiple users.,Access Management,Low,Closed,2024-01-21 12:39:13,2024-01-21 23:39:13,2024-01-25 12:39:13,96,Emma Brown,Finance,Hardware replaced under warranty.,1,8,True,True,tenant_initech
TKT-12245,Cannot connect to database,User reported: Cannot connect to database. Department: Sales. Impact: Department-wide.,Database,Medium,Open,2023-09-24 00:27:05,2023-09-24 08:27:05,,,,Finance,,,4,False,True,tenant_initech
TKT-12246,Password reset required,User reported: Password reset required. Department: IT. Impact: Department-wide.,Security,Medium,In Progress,2024-01-10 10:31:02,2024-01-10 13:31:02,,,Frank Davis,Operations,,,3,True,False,tenant_acme
TKT-12247,Cannot find printer on network,User reported: Cannot find printer on network. Department: IT. Impact: Company-wide.,Printing,Low,Resolved,2023-04-20 07:32:01,2023-04-20 16:32:01,2023-04-22 09:32:01,50,David Lee,HR,Third-party vendor engaged for resolution.,2,3,False,False,tenant_initech
TKT-12248,Account locked out,User reported: Account locked out. Department: IT. Impact: Company-wide.,Security,Medium,In Progress,2024-06-21 03:18:23,2024-06-21 04:18:23,,,Bob Martinez,HR,,,4,True,False,tenant_globex
TKT-12249,Database backup failed,User reported: Database backup failed. Department: Engineering. Impact: Single user.,Database,Medium,In Progress,2023-03-09 10:45:46,2023-03-09 21:45:46,,,Emma Brown,HR,,,2,False,False,tenant_initech
TKT-12250,Printer offline,User reported: Printer offline. Department: Engineering. Impact: Company-wide.,Printing,Medium,Open,2023-05-03 23:46:44,2023-05-04 07:46:44,,,,Operations,,,8,False,False,tenant_globex
TKT-12251,Docker container crash,User reported: Docker container crash. Department: Finance. Impact: Single user.,Cloud,Medium,In Progress,2023-10-21 04:38:48,2023-10-21 14:38:48,,,Carol White,Legal,,,5,False,False,tenant_initech
TKT-12252,Laptop not turning on,User reported: Laptop not turning on. Department: HR. Impact: Single user.,Hardware,Low,Resolved,2023-02-09 05:47:47,2023-02-09 14:47:47,2023-02-13 06:47:47,97,Emma Brown,Engineering,Configuration updated and verified working.,2,4,False,True,tenant_acme
TKT-12253,AWS instance not responding,User reported: AWS instance not responding. Department: HR. Impact: Company-wide.,Cloud,Critical,Resolved,2023-08-30 19:32:17,2023-08-31 00:32:17,2023-08-30 20:32:17,1,Alice Johnson,Operations,Configuration updated and verified working.,4,1,False,False,tenant_globex
TKT-12254,Keyboard not working,User reported: Keyboard not working. Department: Operations. Impact: Multiple users.,Hardware,Critical,Resolved,2024-05-06 01:50:43,2024-05-06 03:50:43,2024-05-06 09:50:43,8,David Lee,Finance,Workaround provided while permanent fix is pending.,2,5,False,False,tenant_initech
TKT-12255,Offboarding checklist,User reported: Offboarding checklist. Department: Legal. Impact: Company-wide.,Access Management,Low,Resolved,2023-07-13 14:19:22,2023-07-13 17:19:22,2023-07-14 20:19:22,30,Carol White,HR,Issue resolved by restarting the service.,2,4,False,False,tenant_initech
TKT-12256,Unauthorized access attempt,User reported: Unauthorized access attempt. Department: Sales. Impact: Single user.,Security,High,In Progress,2023-12-25 22:06:43,2023-12-26 08:06:43,,,Frank Davis,Legal,,,5,False,True,tenant_globex
TKT-12257,Kubernetes pod failing,User reported: Kubernetes pod failing. Department: Engineering. Impact: Department-wide.,Cloud,Low,Resolved,2024-03-28 08:18:04,2024-03-28 13:18:04,2024-04-01 10:18:04,98,David Lee,Finance,Software reinstalled and patched to latest version.,2,4,True,True,tenant_globex
TKT-12258,Keyboard not working,User reported: Keyboard not working. Department: Sales. Impact: Department-wide.,Hardware,Medium,In Progress,2023-05-12 22:41:59,2023-05-13 04:41:59,,,Carol White,Operations,,,1,True,False,tenant_initech
TKT-12259,Remote access denied,User reported: Remote access denied. Department: IT. Impact: Multiple users.,VPN,Medium,Resolved,2024-04-10 08:20:14,2024-04-10 15:20:14,2024-04-11 11:20:14,27,David Lee,HR,Software reinstalled and patched to latest version.,1,3,True,True,tenant_initech
TKT-12260,Cannot connect to database,User reported: Cannot connect to database. Department: Engineering. Impact: Company-wide.,Database,Medium,Resolved,2023-12-25 09:36:28,2023-12-25 10:36:28,2023-12-27 00:36:28,39,Frank Davis,HR,Escalated to L2 support for further investigation.,4,2,False,False,tenant_acme
TKT-12261,VPN slow performance,User reported: VPN slow performance. Department: Operations. Impact: Department-wide.,VPN,Low,Resolved,2024-04-25 01:53:59,2024-04-25 04:53:59,2024-04-26 12:53:59,35,David Lee,Finance,Hardware replaced under warranty.,2,4,False,False,tenant_globex
TKT-12262,VPN slow performance,User reported: VPN slow performance. Department: Sales. Impact: Single user.,VPN,Critical,Escalated,2023-09-20 21:10:14,2023-09-21 03:10:14,,,Carol White,Engineering,,,8,True,False,tenant_globex
TKT-12263,Calendar invites not working,User reported: Calendar invites not working. Department: Operations. Impact: Multiple users.,Email,High,Resolved,2023-03-04 21:01:59,2023-03-05 04:01:59,2023-03-05 00:01:59,3,Carol White,Operations,Issue resolved by restarting the service.,3,6,False,True,tenant_initech
TKT-12264,Outlook not syncing,User reported: Outlook not syncing. Department: Finance. Impact: Department-wide.,Email,Low,Resolved,2023-02-25 17:32:28,2023-02-25 19:32:28,2023-02-28 22:32:28,77,Emma Brown,HR,Software reinstalled and patched to latest version.,4,7,True,False,tenant_acme
TKT-12265,Monitor flickering,User reported: Monitor flickering. Department: Sales. Impact: Company-wide.,Hardware,High,Closed,2024-05-13 01:33:46,2024-05-13 10:33:46,2024-05-13 20:33:46,19,Carol White,Sales,Third-party vendor engaged for resolution.,5,7,False,True,tenant_initech
TKT-12266,Cannot send large attachments,User reported: Cannot send large attachments. Department: Operations. Impact: Multiple users.,Email,Medium,Resolved,2023-02-15 09:40:57,2023-02-15 12:40:57,2023-02-16 09:40:57,24,Carol White,Legal,"Issue was user error, provided training.",1,7,False,False,tenant_acme
TKT-12267,Cannot connect to internet,User reported: Cannot connect to internet. Department: Operations. Impact: Multiple users.,Network,Medium,Resolved,2023-04-15 04:36:30,2023-04-15 06:36:30,2023-04-15 12:36:30,8,Emma Brown,IT,"Issue was user error, provided training.",5,7,False,False,tenant_initech
TKT-12268,Cannot access shared drive,User reported: Cannot access shared drive. Department: HR. Impact: Multiple users.,Network,Medium,In Progress,2023-10-09 19:28:08,2023-10-09 20:28:08,,,David Lee,HR,,,6,False,False,tenant_acme
TKT-12269,Docker container crash,User reported: Docker container crash. Department: Legal. Impact: Single user.,Cloud,Medium,Resolved,2023-12-20 05:35:53,2023-12-20 06:35:53,2023-12-20 23:35:53,18,Carol White,IT,Issue resolved by restarting the service.,2,3,False,False,tenant_acme
TKT-12270,Account locked out,User reported: Account locked out. Department: HR. Impact: Department-wide.,Security,High,In Progress,2023-08-28 15:33:53,2023-08-28 18:33:53,,,Frank Davis,Engineering,,,4,False,False,tenant_acme
TKT-12271,Mouse not responding,User reported: Mouse not responding. Department: Legal. Impact: Department-wide.,Hardware,Medium,In Progress,2024-02-04 21:32:14,2024-02-05 06:32:14,,,Frank Davis,Operations,,,3,True,False,tenant_globex
TKT-12272,Suspicious email received,User reported: Suspicious email received. Department: Legal. Impact: Single user.,Security,Low,Closed,2023-03-21 23:35:17,2023-03-22 03:35:17,2023-03-25 15:35:17,88,Frank Davis,Operations,Network settings reconfigured.,4,7,False,False,tenant_initech
TKT-12273,Role change request,User reported: Role change request. Department: Sales. Impact: Department-wide.,Access Management,Low,Open,2024-01-08 22:51:24,2024-01-09 04:51:24,,,,IT,,,4,False,False,tenant_initech
TKT-12274,VPN not working,User reported: VPN not working. Department: HR. Impact: Department-wide.,Network,Medium,In Progress,2024-06-02 17:29:47,2024-06-03 04:29:47,,,Frank Davis,HR,,,2,False,False,tenant_initech
TKT-12275,Database backup failed,User reported: Database backup failed. Department: Legal. Impact: Single user.,Database,High,Resolved,2023-04-08 23:30:07,2023-04-09 09:30:07,2023-04-09 14:30:07,15,Frank Davis,Finance,Issue resolved by restarting the service.,2,1,False,False,tenant_initech
TKT-12276,VPN slow performance,User reported: VPN slow performance. Department: Finance. Impact: Department-wide.,VPN,Medium,Open,2023-02-17 20:04:36,2023-02-18 05:04:36,,,,Sales,,,2,False,False,tenant_initech
TKT-12277,SSO not working,User reported: SSO not working. Department: Finance. Impact: Company-wide.,Access Management,Medium,Closed,2023-07-04 19:52:28,2023-07-05 03:52:28,2023-07-05 07:52:28,12,David Lee,Operations,Hardware replaced under warranty.,5,2,False,False,tenant_initech
TKT-12278,Printer jam,User reported: Printer jam. Department: Engineering. Impact: Company-wide.,Hardware,Medium,Closed,2023-10-01 10:39:53,2023-10-01 12:39:53,2023-10-03 02:39:53,40,Emma Brown,Engineering,Software reinstalled and patched to latest version.,3,1,False,False,tenant_globex
TKT-12279,Cannot find printer on network,User reported: Cannot find printer on network. Department: Operations. Impact: Company-wide.,Printing,High,In Progress,2024-03-26 19:27:45,2024-03-27 02:27:45,,,Alice Johnson,Engineering,,,4,False,False,tenant_initech
TKT-12280,AWS instance not responding,User reported: AWS instance not responding. Department: Engineering. Impact: Company-wide.,Cloud,High,Resolved,2023-01-27 09:06:09,2023-01-27 21:06:09,2023-01-28 06:06:09,21,David Lee,Sales,User credentials reset and access restored.,2,4,False,False,tenant_acme
TKT-12281,Outlook not syncing,User reported: Outlook not syncing. Department: Operations. Impact: Company-wide.,Email,Medium,In Progress,2023-04-01 21:27:14,2023-04-01 23:27:14,,,Emma Brown,Legal,,,6,False,False,tenant_acme
TKT-12282,Paper jammed,User reported: Paper jammed. Department: IT. Impact: Multiple users.,Printing,Low,Closed,2024-02-20 11:24:28,2024-02-20 22:24:28,2024-02-22 04:24:28,41,Frank Davis,HR,Workaround provided while permanent fix is pending.,5,2,True,False,tenant_acme
TKT-12283,SSO not working,User reported: SSO not working. Department: HR. Impact: Company-wide.,Access Management,Medium,Resolved,2023-11-28 14:25:45,2023-11-28 18:25:45,2023-11-30 02:25:45,36,Carol White,Legal,Hardware replaced under warranty.,5,4,False,False,tenant_globex
TKT-12284,VPN timeout issues,User reported: VPN timeout issues. Department: Engineering. Impact: Department-wide.,VPN,Medium,Resolved,2023-12-24 07:01:59,2023-12-24 15:01:59,2023-12-24 15:01:59,8,Carol White,Legal,User credentials reset and access restored.,5,7,False,False,tenant_acme
TKT-12285,GCP billing alert,User reported: GCP billing alert. Department: Engineering. Impact: Single user.,Cloud,High,In Progress,2023-10-31 18:30:38,2023-11-01 04:30:38,,,Frank Davis,Finance,,,5,False,False,tenant_initech
TKT-12286,Paper jammed,User reported: Paper jammed. Department: Sales. Impact: Single user.,Printing,High,Open,2023-07-07 06:11:02,2023-07-07 07:11:02,,,,Legal,,,3,False,False,tenant_acme
TKT-12287,Software update failed,User reported: Software update failed. Department: Legal. Impact: Single user.,Software,Medium,Closed,2023-05-17 18:41:36,2023-05-18 05:41:36,2023-05-18 22:41:36,28,Alice Johnson,Sales,Software reinstalled and patched to latest version.,5,1,False,True,tenant_acme
TKT-12288,Data corruption detected,User reported: Data corruption detected. Department: IT. Impact: Single user.,Database,High,Resolved,2023-04-05 21:02:40,2023-04-05 22:02:40,2023-04-06 00:02:40,3,David Lee,HR,Workaround provided while permanent fix is pending.,5,6,False,False,tenant_globex
TKT-12289,Possible malware detected,User reported: Possible malware detected. Department: Sales. Impact: Department-wide.,Security,Low,Closed,2024-01-21 08:50:51,2024-01-21 10:50:51,2024-01-26 08:50:51,120,Bob Martinez,IT,"Issue was user error, provided training.",5,6,False,False,tenant_acme
TKT-12290,Print quality poor,User reported: Print quality poor. Department: Engineering. Impact: Multiple users.,Printing,Low,Escalated,2023-04-22 10:07:52,2023-04-22 16:07:52,,,Frank Davis,IT,,,2,True,False,tenant_initech
TKT-12291,VPN not working,User reported: VPN not working. Department: Engineering. Impact: Department-wide.,Network,Medium,Closed,2023-10-02 11:20:44,2023-10-02 13:20:44,2023-10-04 07:20:44,44,Bob Martinez,Finance,"Issue was user error, provided training.",4,1,False,False,tenant_acme
TKT-12292,Driver installation failed,User reported: Driver installation failed. Department: Legal. Impact: Multiple users.,Printing,Medium,Escalated,2023-12-14 16:57:16,2023-12-15 04:57:16,,,Emma Brown,Sales,,,6,True,False,tenant_globex
TKT-12293,VPN not working,User reported: VPN not working. Department: Finance. Impact: Department-wide.,Network,Medium,Escalated,2024-03-14 04:59:04,2024-03-14 15:59:04,,,Frank Davis,Engineering,,,4,True,False,tenant_acme
TKT-12294,Print quality poor,User reported: Print quality poor. Department: Engineering. Impact: Single user.,Printing,Low,Resolved,2023-11-13 11:44:10,2023-11-13 14:44:10,2023-11-17 11:44:10,96,David Lee,Legal,Network settings reconfigured.,2,3,True,False,tenant_acme
TKT-12295,GCP billing alert,User reported: GCP billing alert. Department: Legal. Impact: Company-wide.,Cloud,Low,In Progress,2024-03-10 08:59:51,2024-03-10 17:59:51,,,David Lee,IT,,,6,False,False,tenant_globex
TKT-12296,Remote access denied,User reported: Remote access denied. Department: Legal. Impact: Single user.,VPN,Medium,Escalated,2023-02-25 12:24:28,2023-02-25 16:24:28,,,Alice Johnson,HR,,,8,False,False,tenant_globex
TKT-12297,Slow network speed,User reported: Slow network speed. Department: IT. Impact: Company-wide.,Network,Medium,Closed,2024-01-27 01:34:27,2024-01-27 09:34:27,2024-01-27 09:34:27,8,David Lee,Sales,Third-party vendor engaged for resolution.,1,3,False,False,tenant_globex
TKT-12298,Error code 0x80070057,User reported: Error code 0x80070057. Department: Sales. Impact: Company-wide.,Software,Medium,Closed,2023-09-09 08:53:07,2023-09-09 16:53:07,2023-09-10 04:53:07,20,Carol White,Engineering,Software reinstalled and patched to latest version.,1,5,False,False,tenant_globex
TKT-12299,Azure storage quota exceeded,User reported: Azure storage quota exceeded. Department: Legal. Impact: Department-wide.,Cloud,Medium,In Progress,2023-10-04 01:57:28,2023-10-04 04:57:28,,,Frank Davis,Operations,,,1,True,False,tenant_globex
TKT-12300,Laptop not turning on,User reported: Laptop not turning on. Department: IT. Impact: Department-wide.,Hardware,Medium,Resolved,2023-03-29 03:52:46,2023-03-29 11:52:46,2023-03-30 01:52:46,22,David Lee,Finance,Network settings reconfigured.,4,1,False,True,tenant_initech
TKT-12301,Email bouncing back,User reported: Email bouncing back. Department: Finance. Impact: Company-wide.,Email,Critical,Resolved,2023-01-08 04:20:50,2023-01-08 10:20:50,2023-01-08 08:20:50,4,Frank Davis,IT,Configuration updated and verified working.,4,6,False,True,tenant_acme
TKT-12302,Database backup failed,User reported: Database backup failed. Department: HR. Impact: Department-wide.,Database,Low,In Progress,2023-10-20 16:28:40,2023-10-21 02:28:40,,,Carol White,HR,,,5,False,False,tenant_acme
TKT-12303,AWS instance not responding,User reported: AWS instance not responding. Department: Operations. Impact: Multiple users.,Cloud,High,Closed,2023-09-04 01:26:16,2023-09-04 10:26:16,2023-09-04 19:26:16,18,Emma Brown,IT,User credentials reset and access restored.,2,5,False,False,tenant_acme
TKT-12304,Outlook not syncing,User reported: Outlook not syncing. Department: Sales. Impact: Company-wide.,Email,Medium,Resolved,2024-05-31 14:13:25,2024-06-01 02:13:25,2024-06-02 06:13:25,40,Carol White,Operations,Network settings reconfigured.,2,4,False,True,tenant_acme
TKT-12305,Cannot find printer on network,User reported: Cannot find printer on network. Department: Operations. Impact: Single user.,Printing,Critical,Resolved,2024-05-20 23:57:17,2024-05-21 09:57:17,2024-05-21 02:57:17,3,Bob Martinez,IT,"Issue was user error, provided training.",2,3,False,True,tenant_initech
TKT-12306,Cannot install software,User reported: Cannot install software. Department: Engineering. Impact: Department-wide.,Software,Medium,Resolved,2023-04-19 08:25:47,2023-04-19 20:25:47,2023-04-20 03:25:47,19,Alice Johnson,Sales,Software reinstalled and patched to latest version.,3,6,False,False,tenant_acme
TKT-12307,Driver installation failed,User reported: Driver installation failed. Department: IT. Impact: Multiple users.,Printing,Medium,Closed,2023-05-08 12:39:36,2023-05-08 18:39:36,2023-05-09 01:39:36,13,David Lee,HR,Issue resolved by restarting the service.,2,3,False,False,tenant_globex
TKT-12308,Possible malware detected,User reported: Possible malware detected. Department: Finance. Impact: Company-wide.,Security,Medium,Resolved,2024-06-02 15:32:13,2024-06-02 17:32:13,2024-06-04 03:32:13,36,David Lee,Legal,Workaround provided while permanent fix is pending.,5,7,False,True,tenant_acme
TKT-12309,License expired,User reported: License expired. Department: Operations. Impact: Department-wide.,Software,Medium,In Progress,2023-02-16 08:33:49,2023-02-16 19:33:49,,,Bob Martinez,Finance,,,8,False,True,tenant_initech
TKT-12310,Driver installation failed,User reported: Driver installation failed. Department: Sales. Impact: Department-wide.,Printing,Low,Resolved,2023-05-16 19:14:05,2023-05-17 02:14:05,2023-05-19 17:14:05,70,David Lee,Engineering,User credentials reset and access restored.,4,4,True,False,tenant_acme
TKT-12311,Suspicious email received,User reported: Suspicious email received. Department: Sales. Impact: Single user.,Security,Low,Open,2024-03-06 09:20:36,2024-03-06 13:20:36,,,,HR,,,7,False,False,tenant_acme
TKT-12312,Cannot find printer on network,User reported: Cannot find printer on network. Department: Finance. Impact: Multiple users.,Printing,Medium,Resolved,2024-06-02 10:55:16,2024-06-02 21:55:16,2024-06-02 23:55:16,13,Alice Johnson,HR,Escalated to L2 support for further investigation.,1,2,False,False,tenant_acme
TKT-12313,Calendar invites not working,User reported: Calendar invites not working. Department: Finance. Impact: Single user.,Email,Critical,Escalated,2023-05-19 23:22:46,2023-05-20 04:22:46,,,Alice Johnson,Sales,,,6,False,False,tenant_globex
TKT-12314,Cannot install software,User reported: Cannot install software. Department: Sales. Impact: Company-wide.,Software,Medium,Resolved,2024-03-22 13:36:21,2024-03-22 15:36:21,2024-03-24 13:36:21,48,Alice Johnson,Operations,Network settings reconfigured.,1,1,False,False,tenant_acme
TKT-12315,Data corruption detected,User reported: Data corruption detected. Department: HR. Impact: Single user.,Database,Low,In Progress,2024-04-04 03:36:27,2024-04-04 15:36:27,,,David Lee,Legal,,,3,False,False,tenant_acme
TKT-12316,WiFi drops frequently,User reported: WiFi drops frequently. Department: Legal. Impact: Multiple users.,Network,Medium,Resolved,2023-10-30 00:54:14,2023-10-30 02:54:14,2023-10-31 04:54:14,28,David Lee,Finance,Issue resolved by restarting the service.,2,5,False,False,tenant_initech
TKT-12317,Access to system needed,User reported: Access to system needed. Department: Engineering. Impact: Single user.,Access Management,Low,In Progress,2023-09-27 04:04:10,2023-09-27 15:04:10,,,David Lee,Legal,,,3,False,True,tenant_acme
TKT-12318,Suspicious email received,User reported: Suspicious email received. Department: Finance. Impact: Department-wide.,Security,Medium,Resolved,2023-09-26 18:58:07,2023-09-26 22:58:07,2023-09-28 05:58:07,35,Bob Martinez,Engineering,User credentials reset and access restored.,1,8,True,False,tenant_globex
TKT-12319,Role change request,User reported: Role change request. Department: Finance. Impact: Multiple users.,Access Management,Low,Closed,2023-10-05 03:49:33,2023-10-05 06:49:33,2023-10-07 00:49:33,45,Alice Johnson,Legal,Configuration updated and verified working.,5,2,False,False,tenant_acme
TKT-12320,Driver installation failed,User reported: Driver installation failed. Department: IT. Impact: Multiple users.,Printing,Medium,In Progress,2024-06-12 05:20:04,2024-06-12 12:20:04,,,Emma Brown,Operations,,,3,False,True,tenant_globex
TKT-12321,WiFi drops frequently,User reported: WiFi drops frequently. Department: Sales. Impact: Department-wide.,Network,Critical,In Progress,2023-06-27 01:43:32,2023-06-27 05:43:32,,,Alice Johnson,HR,,,3,False,True,tenant_initech
TKT-12322,Error code 0x80070057,User reported: Error code 0x80070057. Department: Finance. Impact: Single user.,Software,Medium,Closed,2023-07-14 15:34:06,2023-07-15 02:34:06,2023-07-16 10:34:06,43,Bob Martinez,Operations,Network settings reconfigured.,3,5,False,False,tenant_initech
TKT-12323,Role change request,User reported: Role change request. Department: HR. Impact: Single user.,Access Management,High,Resolved,2023-04-30 21:28:33,2023-05-01 06:28:33,2023-04-30 23:28:33,2,David Lee,Engineering,Hardware replaced under warranty.,1,5,False,False,tenant_acme
TKT-12324,New employee onboarding,User reported: New employee onboarding. Department: Engineering. Impact: Single user.,Access Management,Medium,Open,2024-02-05 06:40:38,2024-02-05 12:40:38,,,,Sales,,,1,False,True,tenant_initech
TKT-12325,Cannot install software,User reported: Cannot install software. Department: Finance. Impact: Department-wide.,Software,Medium,In Progress,2023-12-29 10:30:36,2023-12-29 18:30:36,,,Emma Brown,Engineering,,,4,True,True,tenant_globex
TKT-12326,Printer jam,User reported: Printer jam. Department: Sales. Impact: Department-wide.,Hardware,High,Open,2023-07-15 06:53:25,2023-07-15 15:53:25,,,,Operations,,,6,False,False,tenant_globex
TKT-12327,Database backup failed,User reported: Database backup failed. Department: Operations. Impact: Company-wide.,Database,Medium,Resolved,2024-04-10 03:50:55,2024-04-10 15:50:55,2024-04-11 15:50:55,36,Alice Johnson,Legal,Hardware replaced under warranty.,4,5,True,False,tenant_acme
TKT-12328,Printer offline,User reported: Printer offline. Department: Finance. Impact: Multiple users.,Printing,Low,Resolved,2024-02-26 22:33:49,2024-02-27 07:33:49,2024-03-02 02:33:49,100,Frank Davis,Sales,Hardware replaced under warranty.,1,5,False,False,tenant_acme
TKT-12329,AWS instance not responding,User reported: AWS instance not responding. Department: Finance. Impact: Multiple users.,Cloud,Low,Resolved,2023-11-09 08:41:25,2023-11-09 20:41:25,2023-11-14 02:41:25,114,David Lee,Operations,Workaround provided while permanent fix is pending.,3,1,False,True,tenant_globex
TKT-12330,Unauthorized access attempt,User reported: Unauthorized access attempt. Department: HR. Impact: Department-wide.,Security,Medium,Resolved,2023-12-31 23:12:17,2024-01-01 03:12:17,2024-01-01 23:12:17,24,David Lee,Operations,Hardware replaced under warranty.,2,4,False,True,tenant_acme
TKT-12331,Role change request,User reported: Role change request. Department: HR. Impact: Multiple users.,Access Management,Medium,In Progress,2023-07-06 16:03:51,2023-07-07 02:03:51,,,Emma Brown,Legal,,,8,False,False,tenant_initech
TKT-12332,Cannot connect to internet,User reported: Cannot connect to internet. Department: Finance. Impact: Company-wide.,Network,Low,Closed,2023-03-07 07:29:58,2023-03-07 11:29:58,2023-03-10 21:29:58,86,Frank Davis,Legal,Third-party vendor engaged for resolution.,4,1,False,False,tenant_initech
TKT-12333,Cannot access shared drive,User reported: Cannot access shared drive. Department: Sales. Impact: Company-wide.,Network,Medium,Open,2023-11-20 21:38:55,2023-11-21 05:38:55,,,,HR,,,7,True,True,tenant_initech
TKT-12334,Possible malware detected,User reported: Possible malware detected. Department: IT. Impact: Single user.,Security,Medium,In Progress,2023-01-17 11:53:09,2023-01-17 16:53:09,,,Alice Johnson,Engineering,,,8,False,False,tenant_initech
TKT-12335,Query running slowly,User reported: Query running slowly. Department: Engineering. Impact: Company-wide.,Database,Medium,Resolved,2023-01-25 14:52:29,2023-01-25 16:52:29,2023-01-26 04:52:29,14,Frank Davis,Engineering,Network settings reconfigured.,5,2,False,False,tenant_initech
TKT-12336,Two-factor auth not working,User reported: Two-factor auth not working. Department: Sales. Impact: Department-wide.,VPN,Medium,In Progress,2023-06-29 21:19:21,2023-06-30 05:19:21,,,Emma Brown,Engineering,,,7,False,True,tenant_acme
TKT-12337,Spam filter too aggressive,User reported: Spam filter too aggressive. Department: HR. Impact: Company-wide.,Email,Medium,Resolved,2024-01-06 13:03:42,2024-01-06 22:03:42,2024-01-08 08:03:42,43,Emma Brown,Engineering,Workaround provided while permanent fix is pending.,5,6,False,False,tenant_initech
TKT-12338,New employee onboarding,User reported: New employee onboarding. Department: Engineering. Impact: Department-wide.,Access Management,High,Open,2024-04-30 01:54:28,2024-04-30 07:54:28,,,,HR,,,8,False,True,tenant_initech
TKT-12339,Query running slowly,User reported: Query running slowly. Department: Operations. Impact: Single user.,Database,High,In Progress,2023-12-20 23:28:52,2023-12-21 07:28:52,,,Alice Johnson,Operations,,,5,False,False,tenant_initech
TKT-12340,Keyboard not working,User reported: Keyboard not working. Department: Finance. Impact: Company-wide.,Hardware,Low,Open,2023-08-26 05:32:55,2023-08-26 06:32:55,,,,HR,,,4,True,True,tenant_initech
TKT-12341,Spam filter too aggressive,User reported: Spam filter too aggressive. Department: Sales. Impact: Multiple users.,Email,Medium,Escalated,2023-02-01 08:10:57,2023-02-01 11:10:57,,,Frank Davis,Sales,,,6,False,False,tenant_globex
TKT-12342,Possible malware detected,User reported: Possible malware detected. Department: IT. Impact: Company-wide.,Security,Critical,Resolved,2023-07-20 21:05:03,2023-07-21 09:05:03,2023-07-21 03:05:03,6,Bob Martinez,Legal,Network settings reconfigured.,4,6,False,False,tenant_initech
TKT-12343,Kubernetes pod failing,User reported: Kubernetes pod failing. Department: IT. Impact: Single user.,Cloud,High,Resolved,2023-12-25 09:53:59,2023-12-25 21:53:59,2023-12-26 08:53:59,23,Carol White,HR,"Issue was user error, provided training.",2,6,True,False,tenant_initech
TKT-12344,Remote access denied,User reported: Remote access denied. Department: Operations. Impact: Department-wide.,VPN,Medium,In Progress,2023-04-04 11:54:00,2023-04-04 15:54:00,,,Frank Davis,IT,,,5,True,False,tenant_globex
TKT-12345,Outlook not syncing,User reported: Outlook not syncing. Department: Legal. Impact: Company-wide.,Email,Low,In Progress,2023-02-06 07:19:20,2023-02-06 15:19:20,,,Carol White,HR,,,8,True,False,tenant_acme
TKT-12346,Error code 0x80070057,User reported: Error code 0x80070057. Department: HR. Impact: Department-wide.,Software,Critical,Resolved,2024-03-23 02:57:12,2024-03-23 03:57:12,2024-03-23 09:57:12,7,David Lee,Legal,Hardware replaced under warranty.,2,8,False,False,tenant_initech
TKT-12347,New employee onboarding,User reported: New employee onboarding. Department: Operations. Impact: Company-wide.,Access Management,Low,Resolved,2024-06-18 00:56:17,2024-06-18 03:56:17,2024-06-22 08:56:17,104,Bob Martinez,Legal,Third-party vendor engaged for resolution.,1,3,False,False,tenant_acme
TKT-12348,Printer jam,User reported: Printer jam. Department: Operations. Impact: Department-wide.,Hardware,Critical,In Progress,2024-05-12 08:58:54,2024-05-12 16:58:54,,,Bob Martinez,Finance,,,7,True,False,tenant_globex
TKT-12349,VPN slow performance,User reported: VPN slow performance. Department: Operations. Impact: Single user.,VPN,Critical,Open,2023-05-03 09:24:52,2023-05-03 15:24:52,,,,Engineering,,,6,True,False,tenant_globex
TKT-12350,Monitor flickering,User reported: Monitor flickering. Department: HR. Impact: Single user.,Hardware,Low,Resolved,2023-07-19 21:39:23,2023-07-20 09:39:23,2023-07-23 09:39:23,84,David Lee,Operations,Third-party vendor engaged for resolution.,4,7,False,False,tenant_initech
TKT-12351,Slow network speed,User reported: Slow network speed. Department: Engineering. Impact: Company-wide.,Network,High,In Progress,2023-07-01 23:53:13,2023-07-02 09:53:13,,,Carol White,HR,,,6,False,False,tenant_initech
TKT-12352,Outlook not syncing,User reported: Outlook not syncing. Department: Finance. Impact: Company-wide.,Email,Medium,Open,2023-12-29 05:36:52,2023-12-29 09:36:52,,,,HR,,,2,False,False,tenant_globex
TKT-12353,Driver installation failed,User reported: Driver installation failed. Department: Finance. Impact: Single user.,Printing,Low,In Progress,2023-10-26 22:06:53,2023-10-26 23:06:53,,,David Lee,IT,,,6,False,False,tenant_acme
TKT-12354,Azure storage quota exceeded,User reported: Azure storage quota exceeded. Department: Finance. Impact: Single user.,Cloud,Critical,Open,2024-04-28 19:35:40,2024-04-28 22:35:40,,,,Legal,,,4,False,False,tenant_initech
TKT-12355,Driver installation failed,User reported: Driver installation failed. Department: Legal. Impact: Company-wide.,Printing,Medium,Closed,2023-12-04 02:41:54,2023-12-04 06:41:54,2023-12-05 21:41:54,43,Carol White,Operations,Issue resolved by restarting the service.,1,7,False,False,tenant_initech
