ticket_id,subject,description,category,priority,status,created_at,updated_at,resolved_at,resolution_hours,assigned_agent,department,resolution_notes,satisfaction_score,first_response_hours,escalated,sla_breached,tenant_id
TKT-10389,Cannot find printer on network,User reported: Cannot find printer on network. Department: HR. Impact: Department-wide.,Printing,High,Closed,2023-01-26 13:59:15,2023-01-26 16:59:15,2023-01-26 21:59:15,8,David Lee,Operations,Configuration updated and verified working.,4,7,False,False,tenant_initech
TKT-10390,GCP billing alert,User reported: GCP billing alert. Department: IT. Impact: Multiple users.,Cloud,Medium,Resolved,2023-11-29 08:28:51,2023-11-29 20:28:51,2023-11-30 05:28:51,21,David Lee,HR,Third-party vendor engaged for resolution.,3,7,False,True,tenant_globex
TKT-10391,Cannot send large attachments,User reported: Cannot send large attachments. Department: Finance. Impact: Single user.,Email,High,Closed,2024-06-10 03:04:11,2024-06-10 13:04:11,2024-06-10 13:04:11,10,David Lee,IT,Configuration updated and verified working.,1,3,False,False,tenant_globex
TKT-10392,Two-factor auth not working,User reported: Two-factor auth not working. Department: IT. Impact: Single user.,VPN,Medium,In Progress,2023-11-23 08:10:39,2023-11-23 20:10:39,,,Carol White,Operations,,,6,False,False,tenant_acme
TKT-10393,Mouse not responding,User reported: Mouse not responding. Department: HR. Impact: Multiple users.,Hardware,Medium,Resolved,2024-06-25 21:26:06,2024-06-25 22:26:06,2024-06-26 19:26:06,22,Alice Johnson,HR,Software reinstalled and patched to latest version.,5,8,False,False,tenant_initech
TKT-10394,Unauthorized access attempt,User reported: Unauthorized access attempt. Department: IT. Impact: Department-wide.,Security,Low,Open,2023-04-06 05:10:01,2023-04-06 11:10:01,,,,HR,,,4,True,True,tenant_acme
TKT-10395,Unauthorized access attempt,User reported: Unauthorized access attempt. Department: Finance. Impact: Single user.,Security,Medium,Resolved,2023-12-26 12:34:05,2023-12-26 22:34:05,2023-12-27 09:34:05,21,Frank Davis,Legal,Hardware replaced under warranty.,1,6,False,False,tenant_initech
TKT-10396,Mouse not responding,User reported: Mouse not responding. Department: Sales. Impact: Company-wide.,Hardware,Low,Open,2024-02-17 19:56:54,2024-02-18 06:56:54,,,,Finance,,,6,False,False,tenant_initech
TKT-10397,Kubernetes pod failing,User reported: Kubernetes pod failing. Department: Engineering. Impact: Single user.,Cloud,Low,Resolved,2023-03-16 15:49:58,2023-03-17 02:49:58,2023-03-20 20:49:58,101,Alice Johnson,Finance,Network settings reconfigured.,4,3,False,False,tenant_acme
TKT-10398,Monitor flickering,User reported: Monitor flickering. Department: Finance. Impact: Company-wide.,Hardware,Low,Open,2023-01-12 22:20:17,2023-01-12 23:20:17,,,,Legal,,,1,True,False,tenant_initech
TKT-10399,Cannot connect to internet,User reported: Cannot connect to internet. Department: Engineering. Impact: Company-wide.,Network,Medium,Resolved,2023-11-20 17:49:05,2023-11-21 04:49:05,2023-11-21 20:49:05,27,Carol White,Engineering,Workaround provided while permanent fix is pending.,5,3,False,False,tenant_initech
TKT-10400,Print quality poor,User reported: Print quality poor. Department: Legal. Impact: Company-wide.,Printing,Low,Resolved,2023-02-07 10:17:31,2023-02-07 17:17:31,2023-02-11 05:17:31,91,Emma Brown,Legal,Software reinstalled and patched to latest version.,5,1,False,False,tenant_initech
TKT-10401,GCP billing alert,User reported: GCP billing alert. Department: Engineering. Impact: Department-wide.,Cloud,High,Resolved,2024-05-22 06:19:34,2024-05-22 18:19:34,2024-05-22 12:19:34,6,David Lee,Finance,User credentials reset and access restored.,5,3,False,False,tenant_acme
TKT-10402,Remote access denied,User reported: Remote access denied. Department: Engineering. Impact: Company-wide.,VPN,Critical,In Progress,2024-01-17 03:48:51,2024-01-17 10:48:51,,,Emma Brown,HR,,,7,False,False,tenant_globex
TKT-10403,Application crashes on startup,User reported: Application crashes on startup. Department: Engineering. Impact: Multiple users.,Software,Medium,Resolved,2024-02-04 03:31:55,2024-02-04 10:31:55,2024-02-04 22:31:55,19,Alice Johnson,HR,Issue resolved by restarting the service.,5,5,False,True,tenant_globex
TKT-10404,Outlook not syncing,User reported: Outlook not syncing. Department: Engineering. Impact: Company-wide.,Email,Low,Escalated,2023-12-30 10:34:31,2023-12-30 16:34:31,,,David Lee,IT,,,5,True,False,tenant_acme
TKT-10405,AWS instance not responding,User reported: AWS instance not responding. Department: IT. Impact: Company-wide.,Cloud,Critical,Resolved,2023-12-03 02:43:33,2023-12-03 14:43:33,2023-12-03 03:43:33,1,Emma Brown,Sales,"Issue was user error, provided training.",4,7,False,False,tenant_acme
TKT-10406,License expired,User reported: License expired. Department: HR. Impact: Single user.,Software,Low,Closed,2024-06-09 08:17:11,2024-06-09 12:17:11,2024-06-14 03:17:11,115,David Lee,IT,Hardware replaced under warranty.,5,6,False,False,tenant_acme
TKT-10407,Two-factor auth not working,User reported: Two-factor auth not working. Department: HR. Impact: Single user.,VPN,Low,Resolved,2023-02-23 17:59:25,2023-02-23 20:59:25,2023-02-28 11:59:25,114,Carol White,Engineering,Hardware replaced under warranty.,5,7,False,False,tenant_globex
TKT-10408,Two-factor auth not working,User reported: Two-factor auth not working. Department: Operations. Impact: Company-wide.,VPN,Medium,Resolved,2024-05-18 20:10:52,2024-05-19 01:10:52,2024-05-19 20:10:52,24,Frank Davis,Legal,Workaround provided while permanent fix is pending.,1,5,False,False,tenant_globex
TKT-10409,Driver installation failed,User reported: Driver installation failed. Department: HR. Impact: Multiple users.,Printing,Low,Open,2023-02-27 12:36:39,2023-02-27 19:36:39,,,,HR,,,5,False,False,tenant_globex
TKT-10410,Laptop not turning on,User reported: Laptop not turning on. Department: Engineering. Impact: Company-wide.,Hardware,Medium,Resolved,2023-08-09 00:35:33,2023-08-09 03:35:33,2023-08-09 18:35:33,18,Alice Johnson,HR,Third-party vendor engaged for resolution.,5,4,False,False,tenant_acme
TKT-10411,Split tunnel configuration,User reported: Split tunnel configuration. Department: IT. Impact: Company-wide.,VPN,High,Open,2023-09-01 15:19:20,2023-09-01 19:19:20,,,,Legal,,,3,False,False,tenant_acme
TKT-10412,Cannot connect to database,User reported: Cannot connect to database. Department: Operations. Impact: Multiple users.,Database,Medium,Closed,2024-06-07 11:31:27,2024-06-07 22:31:27,2024-06-08 01:31:27,14,Bob Martinez,HR,Issue resolved by restarting the service.,4,8,False,False,tenant_acme
TKT-10413,Cannot connect to database,User reported: Cannot connect to database. Department: Sales. Impact: Department-wide.,Database,Medium,In Progress,2024-01-01 14:52:11,2024-01-01 20:52:11,,,Carol White,IT,,,7,False,False,tenant_acme
TKT-10414,Slow network speed,User reported: Slow network speed. Department: HR. Impact: Company-wide.,Network,Low,Resolved,2023-08-30 15:10:57,2023-08-30 21:10:57,2023-09-03 13:10:57,94,Bob Martinez,Sales,User credentials reset and access restored.,5,2,False,False,tenant_initech
TKT-10415,GCP billing alert,User reported: GCP billing alert. Department: Sales. Impact: Single user.,Cloud,Critical,In Progress,2024-05-12 20:06:34,2024-05-13 07:06:34,,,Carol White,Sales,,,8,True,True,tenant_initech
TKT-10416,Suspicious email received,User reported: Suspicious email received. Department: Operations. Impact: Single user.,Security,Critical,Escalated,2024-03-14 18:36:40,2024-03-15 06:36:40,,,Bob Martinez,Engineering,,,1,False,False,tenant_globex
TKT-10417,Kubernetes pod failing,User reported: Kubernetes pod failing. Department: Operations. Impact: Department-wide.,Cloud,Low,Closed,2023-06-28 11:29:48,2023-06-28 21:29:48,2023-07-01 08:29:48,69,Frank Davis,Finance,"Issue was user error, provided training.",4,1,False,False,tenant_initech
TKT-10418,Split tunnel configuration,User reported: Split tunnel configuration. Department: Sales. Impact: Company-wide.,VPN,High,Resolved,2024-05-16 01:04:00,2024-05-16 05:04:00,2024-05-17 01:04:00,24,Carol White,Operations,Hardware replaced under warranty.,2,8,False,True,tenant_acme
TKT-10419,Keyboard not working,User reported: Keyboard not working. Department: Sales. Impact: Department-wide.,Hardware,Medium,Closed,2023-06-21 19:13:22,2023-06-22 06:13:22,2023-06-22 07:13:22,12,Frank Davis,Operations,Configuration updated and verified working.,5,7,False,False,tenant_acme
TKT-10420,GCP billing alert,User reported: GCP billing alert. Department: HR. Impact: Department-wide.,Cloud,Low,Resolved,2024-04-07 17:56:27,2024-04-07 21:56:27,2024-04-10 09:56:27,64,Bob Martinez,IT,User credentials reset and access restored.,4,8,False,False,tenant_globex
TKT-10421,Suspicious email received,User reported: Suspicious email received. Department: HR. Impact: Department-wide.,Security,Medium,In Progress,2023-06-01 11:02:14,2023-06-01 20:02:14,,,Bob Martinez,Sales,,,6,False,False,tenant_acme
TKT-10422,Cannot send large attachments,User reported: Cannot send large attachments. Department: Engineering. Impact: Department-wide.,Email,Medium,In Progress,2023-07-23 23:27:37,2023-07-24 05:27:37,,,Frank Davis,HR,,,5,False,False,tenant_initech
TKT-10423,Possible malware detected,User reported: Possible malware detected. Department: Finance. Impact: Company-wide.,Security,Low,Resolved,2024-04-20 14:57:16,2024-04-20 16:57:16,2024-04-24 08:57:16,90,Carol White,IT,Issue resolved by restarting the service.,5,7,False,False,tenant_globex
TKT-10424,Possible malware detected,User reported: Possible malware detected. Department: IT. Impact: Multiple users.,Security,Medium,In Progress,2023-03-22 12:38:13,2023-03-22 18:38:13,,,Carol White,Sales,,,7,False,False,tenant_initech
TKT-10425,Docker container crash,User reported: Docker container crash. Department: HR. Impact: Department-wide.,Cloud,Critical,Resolved,2024-01-04 20:45:26,2024-01-04 21:45:26,2024-01-05 03:45:26,7,David Lee,IT,Network settings reconfigured.,1,4,False,False,tenant_globex
TKT-10426,Error code 0x80070057,User reported: Error code 0x80070057. Department: Operations. Impact: Multiple users.,Software,Low,Open,2023-11-11 04:17:00,2023-11-11 08:17:00,,,,Finance,,,7,False,False,tenant_globex
TKT-10427,Possible malware detected,User reported: Possible malware detected. Department: IT. Impact: Company-wide.,Security,Medium,Resolved,2023-06-13 12:06:12,2023-06-13 19:06:12,2023-06-14 07:06:12,19,Emma Brown,Sales,Issue resolved by restarting the service.,1,3,False,True,tenant_acme
TKT-10428,Azure storage quota exceeded,User reported: Azure storage quota exceeded. Department: Sales. Impact: Department-wide.,Cloud,Critical,Closed,2023-08-28 07:22:39,2023-08-28 15:22:39,2023-08-28 08:22:39,1,Bob Martinez,HR,Escalated to L2 support for further investigation.,1,7,False,False,tenant_globex
TKT-10429,Printer jam,User reported: Printer jam. Department: HR. Impact: Department-wide.,Hardware,High,Resolved,2023-01-17 03:30:34,2023-01-17 10:30:34,2023-01-17 09:30:34,6,Alice Johnson,Engineering,Network settings reconfigured.,2,3,True,False,tenant_globex
TKT-10430,Slow network speed,User reported: Slow network speed. Department: Operations. Impact: Department-wide.,Network,Low,Open,2024-06-18 01:24:44,2024-06-18 10:24:44,,,,Legal,,,5,False,True,tenant_globex
TKT-10431,SSO not working,User reported: SSO not working. Department: Legal. Impact: Multiple users.,Access Management,Medium,Escalated,2024-06-27 18:44:30,2024-06-27 19:44:30,,,Frank Davis,HR,,,3,False,False,tenant_acme
TKT-10432,Application crashes on startup,User reported: Application crashes on startup. Department: IT. Impact: Company-wide.,Software,High,Resolved,2023-06-01 20:13:30,2023-06-02 02:13:30,2023-06-02 07:13:30,11,Carol White,Sales,Configuration updated and verified working.,1,3,False,True,tenant_acme
TKT-10433,Calendar invites not working,User reported: Calendar invites not working. Department: Sales. Impact: Department-wide.,Email,Medium,Resolved,2023-07-30 23:03:00,2023-07-31 03:03:00,2023-07-31 12:03:00,13,Emma Brown,HR,Third-party vendor engaged for resolution.,1,8,False,False,tenant_initech
TKT-10434,VPN timeout issues,User reported: VPN timeout issues. Department: HR. Impact: Department-wide.,VPN,Low,Resolved,2023-08-05 00:42:47,2023-08-05 05:42:47,2023-08-08 09:42:47,81,Frank Davis,IT,Escalated to L2 support for further investigation.,1,1,False,False,tenant_initech
TKT-10435,Query running slowly,User reported: Query running slowly. Department: Legal. Impact: Single user.,Database,Medium,Resolved,2023-10-29 15:16:00,2023-10-30 02:16:00,2023-10-31 13:16:00,46,David Lee,HR,Software reinstalled and patched to latest version.,5,4,True,True,tenant_initech
TKT-10436,Split tunnel configuration,User reported: Split tunnel configuration. Department: HR. Impact: Single user.,VPN,Medium,Open,2024-01-17 00:50:23,2024-01-17 10:50:23,,,,Legal,,,1,True,False,tenant_globex
TKT-10437,Two-factor auth not working,User reported: Two-factor auth not working. Department: Finance. Impact: Department-wide.,VPN,Medium,Resolved,2024-01-10 18:12:21,2024-01-11 02:12:21,2024-01-12 11:12:21,41,Alice Johnson,Legal,Network settings reconfigured.,1,1,False,True,tenant_globex
TKT-10438,VPN slow performance,User reported: VPN slow performance. Department: Operations. Impact: Single user.,VPN,Medium,Resolved,2023-09-15 10:05:11,2023-09-15 16:05:11,2023-09-17 08:05:11,46,David Lee,Finance,"Issue was user error, provided training.",5,2,True,False,tenant_globex
TKT-10439,Password reset required,User reported: Password reset required. Department: Engineering. Impact: Multiple users.,Security,Medium,In Progress,2024-06-10 13:10:01,2024-06-10 23:10:01,,,Alice Johnson,Engineering,,,8,False,False,tenant_globex
TKT-10440,Software update failed,User reported: Software update failed. Department: HR. Impact: Multiple users.,Software,Medium,In Progress,2023-05-24 10:36:59,2023-05-24 20:36:59,,,Alice Johnson,Legal,,,6,False,False,tenant_acme
TKT-10441,Paper jammed,User reported: Paper jammed. Department: IT. Impact: Department-wide.,Printing,Critical,Resolved,2023-06-26 09:32:25,2023-06-26 11:32:25,2023-06-26 16:32:25,7,Alice Johnson,Finance,Configuration updated and verified working.,1,8,False,False,tenant_acme
TKT-10442,Calendar invites not working,User reported: Calendar invites not working. Department: Finance. Impact: Department-wide.,Email,Low,In Progress,2023-10-19 02:26:23,2023-10-19 13:26:23,,,Alice Johnson,Engineering,,,6,True,False,tenant_acme
TKT-10443,Two-factor auth not working,User reported: Two-factor auth not working. Department: Engineering. Impact: Department-wide.,VPN,Medium,Resolved,2023-08-31 19:38:29,2023-08-31 22:38:29,2023-09-02 01:38:29,30,Carol White,Legal,"Issue was user error, provided training.",1,5,False,False,tenant_initech
TKT-10444,Cannot access shared drive,User reported: Cannot access shared drive. Department: Engineering. Impact: Single user.,Network,Medium,Resolved,2023-07-04 07:48:13,2023-07-04 15:48:13,2023-07-06 01:48:13,42,Carol White,IT,User credentials reset and access restored.,3,6,False,True,tenant_acme
TKT-10445,Software update failed,User reported: Software update failed. Department: Legal. Impact: Department-wide.,Software,Critical,Resolved,2024-03-01 11:16:14,2024-03-01 19:16:14,2024-03-01 19:16:14,8,Bob Martinez,HR,Software reinstalled and patched to latest version.,2,4,False,False,tenant_initech
TKT-10446,VPN slow performance,User reported: VPN slow performance. Department: Operations. Impact: Single user.,VPN,High,Closed,2024-05-20 13:03:53,2024-05-20 16:03:53,2024-05-20 15:03:53,2,Bob Martinez,IT,Issue resolved by restarting the service.,2,2,True,True,tenant_acme
TKT-10447,Spam filter too aggressive,User reported: Spam filter too aggressive. Department: Finance. Impact: Single user.,Email,Critical,Resolved,2024-03-05 05:22:00,2024-03-05 07:22:00,2024-03-05 11:22:00,6,Alice Johnson,Engineering,Hardware replaced under warranty.,2,6,True,False,tenant_globex
TKT-10448,Access denied to table,User reported: Access denied to table. Department: Legal. Impact: Multiple users.,Database,Low,Resolved,2023-06-01 06:23:42,2023-06-01 12:23:42,2023-06-02 14:23:42,32,Alice Johnson,Sales,User credentials reset and access restored.,4,7,False,False,tenant_initech
TKT-10449,Two-factor auth not working,User reported: Two-factor auth not working. Department: Sales. Impact: Company-wide.,VPN,Medium,In Progress,2023-05-27 00:32:32,2023-05-27 09:32:32,,,David Lee,Finance,,,8,False,False,tenant_globex
TKT-10450,Cannot access shared drive,User reported: Cannot access shared drive. Department: Engineering. Impact: Company-wide.,Network,Medium,In Progress,2023-06-27 16:10:15,2023-06-27 18:10:15,,,Bob Martinez,HR,,,2,False,False,tenant_globex
TKT-10451,Email bouncing back,User reported: Email bouncing back. Department: Finance. Impact: Company-wide.,Email,Medium,Resolved,2024-02-22 01:40:34,2024-02-22 11:40:34,2024-02-23 08:40:34,31,Frank Davis,HR,Workaround provided while permanent fix is pending.,1,3,False,False,tenant_acme
TKT-10452,Cannot access shared drive,User reported: Cannot access shared drive. Department: HR. Impact: Department-wide.,Network,High,Closed,2023-03-18 16:25:19,2023-03-18 21:25:19,2023-03-19 05:25:19,13,Alice Johnson,Legal,Configuration updated and verified working.,5,6,True,False,tenant_globex
TKT-10453,Email bouncing back,User reported: Email bouncing back. Department: IT. Impact: Company-wide.,Email,Low,Closed,2023-08-04 06:13:11,2023-08-04 17:13:11,2023-08-05 21:13:11,39,Alice Johnson,Legal,"Issue was user error, provided training.",5,2,False,True,tenant_initech
TKT-10454,Data corruption detected,User reported: Data corruption detected. Department: Finance. Impact: Department-wide.,Database,Medium,Open,2024-03-12 23:26:56,2024-03-13 03:26:56,,,,Legal,,,1,True,False,tenant_globex
TKT-10455,Cannot send large attachments,User reported: Cannot send large attachments. Department: Sales. Impact: Multiple users.,Email,Medium,In Progress,2023-10-28 23:06:03,2023-10-29 00:06:03,,,Alice Johnson,HR,,,4,False,True,tenant_globex
TKT-10456,Software update failed,User reported: Software update failed. Department: Legal. Impact: Single user.,Software,High,In Progress,2023-12-11 12:22:24,2023-12-11 19:22:24,,,Alice Johnson,IT,,,4,False,False,tenant_acme
TKT-10457,Cannot connect to internet,User reported: Cannot connect to internet. Department: HR. Impact: Department-wide.,Network,High,In Progress,2024-02-03 13:30:37,2024-02-03 21:30:37,,,Frank Davis,Sales,,,1,True,True,tenant_acme
TKT-10458,Cannot send large attachments,User reported: Cannot send large attachments. Department: Engineering. Impact: Single user.,Email,Low,Resolved,2023-04-17 12:20:02,2023-04-17 16:20:02,2023-04-19 00:20:02,36,Frank Davis,Engineering,Issue resolved by restarting the service.,2,4,True,False,tenant_initech
TKT-10459,Cannot access shared drive,User reported: Cannot access shared drive. Department: IT. Impact: Company-wide.,Network,Medium,In Progress,2023-07-31 04:44:44,2023-07-31 16:44:44,,,Carol White,Engineering,,,5,False,True,tenant_acme
TKT-10460,VPN slow performance,User reported: VPN slow performance. Department: Legal. Impact: Company-wide.,VPN,Critical,Resolved,2024-03-12 10:27:14,2024-03-12 21:27:14,2024-03-12 14:27:14,4,Carol White,Finance,Software reinstalled and patched to latest version.,2,8,True,True,tenant_initech
TKT-10461,Unauthorized access attempt,User reported: Unauthorized access attempt. Department: Operations. Impact: Multiple users.,Security,Medium,In Progress,2023-05-02 09:37:38,2023-05-02 14:37:38,,,Frank Davis,IT,,,3,False,False,tenant_acme
TKT-10462,Cannot connect to database,User reported: Cannot connect to database. Department: IT. Impact: Company-wide.,Database,Medium,In Progress,2024-05-10 19:38:39,2024-05-10 20:38:39,,,Bob Martinez,Engineering,,,7,False,True,tenant_acme
TKT-10463,Application crashes on startup,User reported: Application crashes on startup. Department: Legal. Impact: Department-wide.,Software,Medium,Resolved,2024-04-10 22:37:39,2024-04-11 00:37:39,2024-04-11 08:37:39,10,Emma Brown,IT,Software reinstalled and patched to latest version.,2,8,False,True,tenant_globex
TKT-10464,Offboarding checklist,User reported: Offboarding checklist. Department: IT. Impact: Single user.,Access Management,Low,In Progress,2023-12-15 08:19:41,2023-12-15 14:19:41,,,Bob Martinez,Sales,,,1,False,False,tenant_initech
TKT-10465,Query running slowly,User reported: Query running slowly. Department: HR. Impact: Department-wide.,Database,Low,In Progress,2024-01-22 22:51:19,2024-01-23 02:51:19,,,Bob Martinez,Sales,,,4,False,False,tenant_acme
TKT-10466,Keyboard not working,User reported: Keyboard not working. Department: Finance. Impact: Company-wide.,Hardware,Medium,Resolved,2023-05-30 16:56:33,2023-05-30 21:56:33,2023-06-01 05:56:33,37,Emma Brown,Finance,Third-party vendor engaged for resolution.,3,7,False,False,tenant_globex
TKT-10467,SSO not working,User reported: SSO not working. Department: Finance. Impact: Company-wide.,Access Management,High,Resolved,2024-04-13 14:30:07,2024-04-13 23:30:07,2024-04-14 11:30:07,21,Emma Brown,Legal,User credentials reset and access restored.,1,4,False,False,tenant_initech
TKT-10468,Suspicious email received,User reported: Suspicious email received. Department: HR. Impact: Company-wide.,Security,Low,Closed,2024-04-16 12:15:17,2024-04-16 23:15:17,2024-04-18 00:15:17,36,David Lee,HR,"Issue was user error, provided training.",1,7,False,False,tenant_initech
TKT-10469,Suspicious email received,User reported: Suspicious email received. Department: Operations. Impact: Single user.,Security,Medium,In Progress,2023-02-16 12:09:48,2023-02-16 23:09:48,,,Bob Martinez,Finance,,,3,False,False,tenant_acme
TKT-10470,Cannot find printer on network,User reported: Cannot find printer on network. Department: HR. Impact: Multiple users.,Printing,Low,In Progress,2023-12-22 17:54:45,2023-12-23 00:54:45,,,Carol White,HR,,,7,False,False,tenant_globex
TKT-10471,Account locked out,User reported: Account locked out. Department: Legal. Impact: Company-wide.,Security,Medium,In Progress,2024-02-24 23:14:13,2024-02-25 06:14:13,,,Alice Johnson,Legal,,,5,False,True,tenant_acme
TKT-10472,Calendar invites not working,User reported: Calendar invites not working. Department: Engineering. Impact: Department-wide.,Email,Medium,Resolved,2023-02-06 02:37:32,2023-02-06 04:37:32,2023-02-07 02:37:32,24,Bob Martinez,Engineering,Escalated to L2 support for further investigation.,4,6,False,False,tenant_initech
TKT-10473,VPN slow performance,User reported: VPN slow performance. Department: Legal. Impact: Multiple users.,VPN,Low,Open,2024-06-14 16:51:35,2024-06-15 03:51:35,,,,IT,,,7,True,False,tenant_globex
TKT-10474,Email bouncing back,User reported: Email bouncing back. Department: HR. Impact: Department-wide.,Email,Medium,Closed,2024-02-21 23:26:11,2024-02-22 01:26:11,2024-02-22 16:26:11,17,Emma Brown,Finance,Configuration updated and verified working.,2,7,False,False,tenant_initech
TKT-10475,Password reset required,User reported: Password reset required. Department: Engineering. Impact: Company-wide.,Security,High,Open,2023-05-18 08:35:07,2023-05-18 18:35:07,,,,IT,,,1,False,False,tenant_globex
TKT-10476,Cannot find printer on network,User reported: Cannot find printer on network. Department: HR. Impact: Department-wide.,Printing,Low,Resolved,2023-06-17 01:15:51,2023-06-17 07:15:51,2023-06-21 00:15:51,95,Alice Johnson,Sales,Software reinstalled and patched to latest version.,4,5,False,False,tenant_initech
TKT-10477,Account locked out,User reported: Account locked out. Department: Legal. Impact: Department-wide.,Security,Low,Closed,2023-01-23 03:41:01,2023-01-23 06:41:01,2023-01-25 10:41:01,55,Emma Brown,HR,Workaround provided while permanent fix is pending.,2,2,True,False,tenant_globex
TKT-10478,Email bouncing back,User reported: Email bouncing back. Department: Sales. Impact: Multiple users.,Email,High,Resolved,2024-05-31 10:36:23,2024-05-31 19:36:23,2024-05-31 19:36:23,9,Carol White,Engineering,Escalated to L2 support for further investigation.,1,7,False,False,tenant_globex
TKT-10479,SSO not working,User reported: SSO not working. Department: IT. Impact: Multiple users.,Access Management,Medium,Resolved,2024-03-06 00:15:50,2024-03-06 09:15:50,2024-03-07 01:15:50,25,Bob Martinez,IT,Configuration updated and verified working.,1,7,True,False,tenant_acme
TKT-10480,VPN slow performance,User reported: VPN slow performance. Department: Operations. Impact: Department-wide.,VPN,High,Resolved,2024-02-21 08:29:34,2024-02-21 12:29:34,2024-02-21 16:29:34,8,Alice Johnson,Engineering,Escalated to L2 support for further investigation.,3,5,False,False,tenant_globex
TKT-10481,Cannot access shared drive,User reported: Cannot access shared drive. Department: Legal. Impact: Single user.,Network,Low,Resolved,2023-01-17 10:41:06,2023-01-17 20:41:06,2023-01-19 22:41:06,60,Emma Brown,IT,User credentials reset and access restored.,3,7,True,False,tenant_acme
TKT-10482,Error code 0x80070057,User reported: Error code 0x80070057. Department: Finance. Impact: Department-wide.,Software,Low,Resolved,2023-11-20 12:10:43,2023-11-20 20:10:43,2023-11-25 09:10:43,117,Frank Davis,IT,Hardware replaced under warranty.,1,4,True,False,tenant_initech
TKT-10483,Driver installation failed,User reported: Driver installation failed. Department: Finance. Impact: Multiple users.,Printing,Medium,Resolved,2023-06-08 07:12:25,2023-06-08 12:12:25,2023-06-08 18:12:25,11,David Lee,Engineering,Software reinstalled and patched to latest version.,4,7,True,True,tenant_initech
TKT-10484,Data corruption detected,User reported: Data corruption detected. Department: Engineering. Impact: Multiple users.,Database,Low,Escalated,2023-03-07 01:54:54,2023-03-07 11:54:54,,,Emma Brown,Legal,,,3,False,False,tenant_initech
TKT-10485,Slow network speed,User reported: Slow network speed. Department: IT. Impact: Company-wide.,Network,Critical,Resolved,2024-02-14 03:43:28,2024-02-14 05:43:28,2024-02-14 08:43:28,5,Alice Johnson,Finance,Hardware replaced under warranty.,5,4,False,True,tenant_initech
TKT-10486,Mouse not responding,User reported: Mouse not responding. Department: HR. Impact: Department-wide.,Hardware,Low,Resolved,2023-06-14 15:03:31,2023-06-14 18:03:31,2023-06-18 02:03:31,83,Alice Johnson,Legal,Network settings reconfigured.,1,2,False,True,tenant_initech
TKT-10487,VPN not working,User reported: VPN not working. Department: Engineering. Impact: Department-wide.,Network,Medium,Closed,2023-01-16 07:37:35,2023-01-16 10:37:35,2023-01-18 01:37:35,42,Frank Davis,Sales,Escalated to L2 support for further investigation.,3,7,False,True,tenant_acme
TKT-10488,Application crashes on startup,User reported: Application crashes on startup. Department: Finance. Impact: Multiple users.,Software,Medium,In Progress,2023-02-14 10:10:11,2023-02-14 16:10:11,,,Emma Brown,Sales,,,4,True,False,tenant_acme
TKT-10489,Cannot find printer on network,User reported: Cannot find printer on network. Department: Finance. Impact: Department-wide.,Printing,Low,In Progress,2023-10-12 07:55:37,2023-10-12 12:55:37,,,Frank Davis,Operations,,,4,False,False,tenant_globex
TKT-10490,WiFi drops frequently,User reported: WiFi drops frequently. Department: Sales. Impact: Single user.,Network,Low,Resolved,2024-05-20 03:38:30,2024-05-20 04:38:30,2024-05-24 21:38:30,114,Alice Johnson,Finance,Configuration updated and verified working.,1,2,False,False,tenant_globex
TKT-10491,GCP billing alert,User reported: GCP billing alert. Department: IT. Impact: Department-wide.,Cloud,High,Resolved,2024-03-16 15:36:07,2024-03-17 00:36:07,2024-03-16 20:36:07,5,Carol White,IT,Software reinstalled and patched to latest version.,2,1,True,False,tenant_acme
TKT-10492,Remote access denied,User reported: Remote access denied. Department: Legal. Impact: Single user.,VPN,High,Resolved,2024-04-12 15:24:45,2024-04-12 22:24:45,2024-04-13 11:24:45,20,Emma Brown,Finance,Workaround provided while permanent fix is pending.,5,8,False,False,tenant_acme
TKT-10493,Query running slowly,User reported: Query running slowly. Department: HR. Impact: Multiple users.,Database,Medium,Resolved,2023-06-25 14:59:15,2023-06-25 15:59:15,2023-06-27 03:59:15,37,Alice Johnson,Legal,User credentials reset and access restored.,5,6,True,False,tenant_acme
TKT-10494,VPN slow performance,User reported: VPN slow performance. Department: IT. Impact: Single user.,VPN,High,Resolved,2024-02-20 00:36:18,2024-02-20 09:36:18,2024-02-20 05:36:18,5,Emma Brown,Sales,Network settings reconfigured.,5,8,False,False,tenant_initech
TKT-10495,Slow network speed,User reported: Slow network speed. Department: Sales. Impact: Multiple users.,Network,High,Resolved,2023-07-15 02:30:32,2023-07-15 14:30:32,2023-07-15 08:30:32,6,David Lee,Operations,User credentials reset and access restored.,4,2,False,False,tenant_globex
TKT-10496,Print quality poor,User reported: Print quality poor. Department: Legal. Impact: Single user.,Printing,Medium,Open,2023-09-14 22:39:59,2023-09-15 02:39:59,,,,Operations,,,5,False,True,tenant_acme
TKT-10497,Role change request,User reported: Role change request. Department: Legal. Impact: Single user.,Access Management,Medium,Resolved,2023-08-18 15:05:57,2023-08-18 17:05:57,2023-08-19 10:05:57,19,Carol White,Legal,Escalated to L2 support for further investigation.,1,6,True,False,tenant_globex
